id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus
gbif.org/species/2487989	gbif.org/species/2487989	Euphonia saturata	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	saturata	Especie	(Cabanis, 1861)	Orange-crowned Euphonia	Válido
gbif.org/species/2487959	gbif.org/species/2487959	Euphonia plumbea	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	plumbea	Especie	(Du Bus de Gisignies, 1855)	Plumbeous Euphonia	Válido
gbif.org/species/2487964	gbif.org/species/2487964	Euphonia chlorotica	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	chlorotica	Especie	(Linnaeus, 1766)	Purple-throated Euphonia	Válido
gbif.org/species/2487974	gbif.org/species/2487974	Euphonia concinna	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	concinna	Especie	(P.L. Sclater, 1855)	Velvet-fronted Euphonia	Válido
gbif.org/species/2487963	gbif.org/species/2487963	Euphonia trinitatis	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	trinitatis	Especie	(Strickland, 1851)	Trinidad Euphonia	Válido
gbif.org/species/2487991	gbif.org/species/2487991	Euphonia chrysopasta	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	chrysopasta	Especie	(P.L. Sclater & Salvin, 1869)	Golden-bellied Euphonia	Válido
gbif.org/species/2488004	gbif.org/species/2488004	Euphonia minuta	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	minuta	Especie	(Cabanis, 1849)	White-vented Euphonia	Válido
gbif.org/species/2487998	gbif.org/species/2487998	Euphonia laniirostris	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	laniirostris	Especie	(d'Orbigny & Lafresnaye, 1837)	Thick-billed Euphonia	Válido
gbif.org/species/2488027	gbif.org/species/2488027	Euphonia fulvicrissa	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	fulvicrissa	Especie	(P.L. Sclater, 1857)	Fulvous-vented Euphonia	Válido
gbif.org/species/2487960	gbif.org/species/2487960	Euphonia anneae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	anneae	Especie	(Cassin, 1865)	Tawny-capped Euphonia	Válido
gbif.org/species/2488011	gbif.org/species/2488011	Euphonia xanthogaster	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	xanthogaster	Especie	(Sundevall, 1834)	Orange-bellied Euphonia	Válido
gbif.org/species/2487955	gbif.org/species/2487955	Euphonia mesochrysa	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	mesochrysa	Especie	(Salvadori, 1873)	Bronze-green Euphonia	Válido
gbif.org/species/2488007	gbif.org/species/2488007	Euphonia rufiventris	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia	rufiventris	Especie	(Vieillot, 1819)	Rufous-bellied Euphonia	Válido
gbif.org/species/2488552	gbif.org/species/2488552	Rhodinocichla rosea	Animalia	Chordata	Aves	Passeriformes	Rhodinocichlidae	Rhodinocichla	rosea	Especie	(R. Lesson, 1832)	Rosy Thrush-Tanager	Válido
gbif.org/species/2492007	gbif.org/species/2492007	Oreothraupis arremonops	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Oreothraupis	arremonops	Especie	(P.L. Sclater, 1855)	Tanager Finch	Válido
gbif.org/species/2488703	gbif.org/species/2488703	Chlorospingus flavigularis	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Chlorospingus	flavigularis	Especie	(P.L. Sclater, 1856)	Yellow-throated Chlorospingus	Válido
gbif.org/species/2488746	gbif.org/species/2488746	Chlorospingus parvirostris	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Chlorospingus	parvirostris	Especie	(Chapman, 1901)	Short-billed Chlorospingus	Válido
gbif.org/species/2488739	gbif.org/species/2488739	Chlorospingus canigularis	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Chlorospingus	canigularis	Especie	(Lafresnaye, 1848)	Ashy-throated Chlorospingus	Válido
gbif.org/species/2488710	gbif.org/species/2488710	Chlorospingus flavopectus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Chlorospingus	flavopectus	Especie	(Lafresnaye, 1840)	Common Chlorospingus	Válido
gbif.org/species/2488750	gbif.org/species/2488750	Chlorospingus tacarcunae	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Chlorospingus	tacarcunae	Especie	(Griscom, 1924)	Tacarcuna Chlorospingus	Válido
gbif.org/species/2488745	gbif.org/species/2488745	Chlorospingus inornatus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Chlorospingus	inornatus	Especie	(Nelson, 1912)	Pirre Chlorospingus	Válido
gbif.org/species/2488735	gbif.org/species/2488735	Chlorospingus semifuscus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Chlorospingus	semifuscus	Especie	(P.L. Sclater & Salvin, 1873)	Dusky Chlorospingus	Válido
gbif.org/species/2491123	gbif.org/species/2491123	Ammodramus savannarum	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Ammodramus	savannarum	Especie	(J.F. Gmelin, 1789)	Grasshopper Sparrow	Válido
gbif.org/species/2491303	gbif.org/species/2491303	Ammodramus humeralis	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Ammodramus	humeralis	Especie	(Bosc, 1792)	Grassland Sparrow	Válido
gbif.org/species/2491298	gbif.org/species/2491298	Ammodramus aurifrons	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Ammodramus	aurifrons	Especie	(Spix, 1825)	Yellow-browed Sparrow	Válido
gbif.org/species/2491024	gbif.org/species/2491024	Arremonops conirostris	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremonops	conirostris	Especie	(Bonaparte, 1850)	Black-striped Sparrow	Válido
gbif.org/species/2491041	gbif.org/species/2491041	Arremonops tocuyensis	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremonops	tocuyensis	Especie	(Todd, 1912)	Tocuyo Sparrow	Válido
gbif.org/species/6093284	gbif.org/species/6093284	Arremon basilicus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	basilicus	Especie	(Bangs, 1898)	Sierra Nevada Brushfinch	Válido
gbif.org/species/6093266	gbif.org/species/6093266	Arremon perijanus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	perijanus	Especie	(Phelps & Gilliard, 1940)	Perija Brushfinch	Válido
gbif.org/species/7341906	gbif.org/species/7341906	Arremon atricapillus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	atricapillus	Especie	(Lawrence, 1874)	Black-headed Brushfinch	Válido
gbif.org/species/7341896	gbif.org/species/7341896	Arremon assimilis	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	assimilis	Especie	(Boissonneau, 1840)	Gray-browed Brushfinch	Válido
gbif.org/species/2491628	gbif.org/species/2491628	Arremon aurantiirostris	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	aurantiirostris	Especie	(Lafresnaye, 1847)	Orange-billed Sparrow	Válido
gbif.org/species/2491624	gbif.org/species/2491624	Arremon schlegeli	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	schlegeli	Especie	(Bonaparte, 1850)	Golden-winged Sparrow	Válido
gbif.org/species/2491614	gbif.org/species/2491614	Arremon taciturnus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	taciturnus	Especie	(Hermann, 1783)	Pectoral Sparrow	Válido
gbif.org/species/7341947	gbif.org/species/7341947	Arremon brunneinucha	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	brunneinucha	Especie	(Lafresnaye, 1839)	Chestnut-capped Brushfinch	Válido
gbif.org/species/5788840	gbif.org/species/5788840	Arremon crassirostris	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	crassirostris	Especie	(Cassin, 1865)	Sooty-faced Finch	Válido
gbif.org/species/5788842	gbif.org/species/5788842	Arremon castaneiceps	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Arremon	castaneiceps	Especie	(P.L. Sclater, 1860)	Olive Finch	Válido
gbif.org/species/2492101	gbif.org/species/2492101	Spizella pallida	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Spizella	pallida	Especie	(Swainson, 1832)	Clay-colored Sparrow	Válido
gbif.org/species/5231132	gbif.org/species/5231132	Zonotrichia leucophrys	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	leucophrys	Especie	(J.R. Forster, 1772)	White-crowned Sparrow	Válido
gbif.org/species/5231103	gbif.org/species/5231103	Zonotrichia capensis	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	capensis	Especie	(P.L.S. Müller, 1776)	Rufous-collared Sparrow	Válido
gbif.org/species/2492192	gbif.org/species/2492192	Melospiza lincolnii	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	lincolnii	Especie	(Audubon, 1834)	Lincoln's Sparrow	Válido
gbif.org/species/2491453	gbif.org/species/2491453	Atlapetes albinucha	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	albinucha	Especie	(d'Orbigny & Lafresnaye, 1838)	White-naped Brushfinch	Válido
gbif.org/species/2491399	gbif.org/species/2491399	Atlapetes albofrenatus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	albofrenatus	Especie	(Boissonneau, 1840)	Moustached Brushfinch	Válido
gbif.org/species/2491466	gbif.org/species/2491466	Atlapetes melanocephalus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	melanocephalus	Especie	(Salvin & Godman, 1880)	Santa Marta Brushfinch	Válido
gbif.org/species/2491430	gbif.org/species/2491430	Atlapetes semirufus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	semirufus	Especie	(Boissonneau, 1840)	Ochre-breasted Brushfinch	Válido
gbif.org/species/2491438	gbif.org/species/2491438	Atlapetes flaviceps	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	flaviceps	Especie	(Chapman, 1912)	Yellow-headed Brushfinch	Válido
gbif.org/species/2491464	gbif.org/species/2491464	Atlapetes fuscoolivaceus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	fuscoolivaceus	Especie	(Chapman, 1914)	Dusky-headed Brushfinch	Válido
gbif.org/species/2491439	gbif.org/species/2491439	Atlapetes leucopis	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	leucopis	Especie	(P.L. Sclater & Salvin, 1878)	White-rimmed Brushfinch	Válido
gbif.org/species/2491398	gbif.org/species/2491398	Atlapetes tricolor	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	tricolor	Especie	(Taczanowski, 1875)	Tricolored Brushfinch	Válido
gbif.org/species/2491392	gbif.org/species/2491392	Atlapetes schistaceus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	schistaceus	Especie	(Boissonneau, 1840)	Slaty Brushfinch	Válido
gbif.org/species/2491445	gbif.org/species/2491445	Atlapetes pallidinucha	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	pallidinucha	Especie	(Boissonneau, 1840)	Pale-naped Brushfinch	Válido
gbif.org/species/5788834	gbif.org/species/5788834	Atlapetes blancae	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	blancae	Especie	(Donegan, 2007)	Antioquia Brushfinch	Válido
gbif.org/species/2491404	gbif.org/species/2491404	Atlapetes latinuchus	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Atlapetes	latinuchus	Especie	(Du Bus de Gisignies, 1855)	Yellow-breasted Brushfinch	Válido
gbif.org/species/5231142	gbif.org/species/5231142	Passerculus sandwichensis	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Passerculus	sandwichensis	Especie	(J.F. Gmelin, 1789)	Savannah Sparrow	Válido
gbif.org/species/2484417	gbif.org/species/2484417	Dolichonyx oryzivorus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Dolichonyx	oryzivorus	Especie	(Linnaeus, 1758)	Bobolink	Válido
gbif.org/species/2484254	gbif.org/species/2484254	Sturnella magna	Animalia	Chordata	Aves	Passeriformes	Icteridae	Sturnella	magna	Especie	(Linnaeus, 1758)	Eastern Meadowlark	Válido
gbif.org/species/4846744	gbif.org/species/4846744	Leistes militaris	Animalia	Chordata	Aves	Passeriformes	Icteridae	Leistes	militaris	Especie	(Linnaeus, 1758)	Red-breasted Meadowlark	Válido
gbif.org/species/9653580	gbif.org/species/9653580	Leistes bellicosus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Leistes	bellicosus	Especie	(de Filippi, 1847)	Peruvian Meadowlark	Válido
gbif.org/species/2484419	gbif.org/species/2484419	Amblycercus holosericeus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Amblycercus	holosericeus	Especie	(Deppe, 1830)	Yellow-billed Cacique	Válido
gbif.org/species/2484222	gbif.org/species/2484222	Psarocolius angustifrons	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	angustifrons	Especie	(Spix, 1824)	Russet-backed Oropendola	Válido
gbif.org/species/2484216	gbif.org/species/2484216	Psarocolius viridis	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	viridis	Especie	(Statius Müller, 1776)	Green Oropendola	Válido
gbif.org/species/2484237	gbif.org/species/2484237	Psarocolius wagleri	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	wagleri	Especie	(G.R. Gray, 1845)	Chestnut-headed Oropendola	Válido
gbif.org/species/2484217	gbif.org/species/2484217	Psarocolius decumanus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	decumanus	Especie	(Pallas, 1769)	Crested Oropendola	Válido
gbif.org/species/2484235	gbif.org/species/2484235	Psarocolius guatimozinus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	guatimozinus	Especie	(Bonaparte, 1853)	Black Oropendola	Válido
gbif.org/species/2484244	gbif.org/species/2484244	Psarocolius cassini	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	cassini	Especie	(Richmond, 1898)	Baudo Oropendola	Válido
gbif.org/species/2484230	gbif.org/species/2484230	Psarocolius bifasciatus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	bifasciatus	Especie	(Spix, 1824)	Olive Oropendola	Válido
gbif.org/species/5229826	gbif.org/species/5229826	Cacicus solitarius	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus	solitarius	Especie	(Vieillot, 1816)	Solitary Black Cacique	Válido
gbif.org/species/5229827	gbif.org/species/5229827	Cacicus sclateri	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus	sclateri	Especie	(Dubois, 1887)	Ecuadorian Cacique	Válido
gbif.org/species/5229817	gbif.org/species/5229817	Cacicus uropygialis	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus	uropygialis	Especie	(Lafresnaye, 1843)	Scarlet-rumped Cacique	Válido
gbif.org/species/5229832	gbif.org/species/5229832	Cacicus cela	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus	cela	Especie	(Linnaeus, 1758)	Yellow-rumped Cacique	Válido
gbif.org/species/5229822	gbif.org/species/5229822	Cacicus chrysonotus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus	chrysonotus	Especie	(Lafresnaye & Orbigny, 1838)	Mountain Cacique	Válido
gbif.org/species/7642358	gbif.org/species/7642358	Cacicus latirostris	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus	latirostris	Especie	(Swainson, 1838)	Band-tailed Cacique	Válido
gbif.org/species/5229828	gbif.org/species/5229828	Cacicus haemorrhous	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus	haemorrhous	Especie	(Linnaeus, 1766)	Red-rumped Cacique	Válido
gbif.org/species/8065606	gbif.org/species/8065606	Cacicus oseryi	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus	oseryi	Especie	(Deville, 1849)	Casqued Cacique	Válido
gbif.org/species/5229915	gbif.org/species/5229915	Icterus icterus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	icterus	Especie	(Linnaeus, 1766)	Venezuelan Troupial	Válido
gbif.org/species/7340254	gbif.org/species/7340254	Icterus croconotus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	croconotus	Especie	(Wagler, 1829)	Orange-backed Troupial	Válido
gbif.org/species/5229869	gbif.org/species/5229869	Icterus mesomelas	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	mesomelas	Especie	(Wagler, 1829)	Yellow-tailed Oriole	Válido
gbif.org/species/5229845	gbif.org/species/5229845	Icterus cayanensis	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	cayanensis	Especie	(Linnaeus, 1766)	Epaulet Oriole	Válido
gbif.org/species/5229935	gbif.org/species/5229935	Icterus spurius	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	spurius	Especie	(Linnaeus, 1766)	Orchard Oriole	Válido
gbif.org/species/5229923	gbif.org/species/5229923	Icterus auricapillus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	auricapillus	Especie	(Cassin, 1848)	Orange-crowned Oriole	Válido
gbif.org/species/5229924	gbif.org/species/5229924	Icterus chrysater	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	chrysater	Especie	(Lesson, 1844)	Yellow-backed Oriole	Válido
gbif.org/species/2484340	gbif.org/species/2484340	Icterus galbula	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	galbula	Especie	(Linnaeus, 1758)	Baltimore Oriole	Válido
gbif.org/species/5229931	gbif.org/species/5229931	Icterus leucopteryx	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	leucopteryx	Especie	(Wagler, 1827)	Jamaican Oriole	Válido
gbif.org/species/5229939	gbif.org/species/5229939	Icterus nigrogularis	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	nigrogularis	Especie	(Hahn, 1819)	Yellow Oriole	Válido
gbif.org/species/2484386	gbif.org/species/2484386	Molothrus oryzivorus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus	oryzivorus	Especie	(Gmelin, 1788)	Giant Cowbird	Válido
gbif.org/species/2484404	gbif.org/species/2484404	Molothrus aeneus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus	aeneus	Especie	(Wagler, 1829)	Bronzed Cowbird	Válido
gbif.org/species/2484396	gbif.org/species/2484396	Molothrus bonariensis	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus	bonariensis	Especie	(Gmelin, 1789)	Shiny Cowbird	Válido
gbif.org/species/6100778	gbif.org/species/6100778	Dives warczewiczi	Animalia	Chordata	Aves	Passeriformes	Icteridae	Dives	warczewiczi	Especie	(Cabanis, 1861)	Scrub Blackbird	Válido
gbif.org/species/2484159	gbif.org/species/2484159	Quiscalus lugubris	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	lugubris	Especie	(Swainson, 1838)	Carib Grackle	Válido
gbif.org/species/9476062	gbif.org/species/9476062	Quiscalus mexicanus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	mexicanus	Especie	(Gmelin, 1788)	Great-tailed Grackle	Válido
gbif.org/species/2484188	gbif.org/species/2484188	Lampropsar tanagrinus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Lampropsar	tanagrinus	Especie	(Spix, 1824)	Velvet-fronted Grackle	Válido
gbif.org/species/2484281	gbif.org/species/2484281	Hypopyrrhus pyrohypogaster	Animalia	Chordata	Aves	Passeriformes	Icteridae	Hypopyrrhus	pyrohypogaster	Especie	(Tarragon, 1847)	Red-bellied Grackle	Válido
gbif.org/species/2484109	gbif.org/species/2484109	Gymnomystax mexicanus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Gymnomystax	mexicanus	Especie	(Linnaeus, 1766)	Oriole Blackbird	Válido
gbif.org/species/2484179	gbif.org/species/2484179	Macroagelaius subalaris	Animalia	Chordata	Aves	Passeriformes	Icteridae	Macroagelaius	subalaris	Especie	(Boissonneau, 1840)	Mountain Grackle	Válido
gbif.org/species/2484103	gbif.org/species/2484103	Chrysomus icterocephalus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Chrysomus	icterocephalus	Especie	(Linnaeus, 1766)	Yellow-hooded Blackbird	Válido
gbif.org/species/2489636	gbif.org/species/2489636	Limnothlypis swainsonii	Animalia	Chordata	Aves	Passeriformes	Parulidae	Limnothlypis	swainsonii	Especie	(Audubon, 1834)	Swainson's Warbler	Válido
gbif.org/species/2489590	gbif.org/species/2489590	Seiurus aurocapilla	Animalia	Chordata	Aves	Passeriformes	Parulidae	Seiurus	aurocapilla	Especie	(Linnaeus, 1766)	Ovenbird	Válido
gbif.org/species/2489603	gbif.org/species/2489603	Helmitheros vermivorum	Animalia	Chordata	Aves	Passeriformes	Parulidae	Helmitheros	vermivorum	Especie	(J.F. Gmelin, 1789)	Worm-eating Warbler	Válido
gbif.org/species/6093856	gbif.org/species/6093856	Parkesia noveboracensis	Animalia	Chordata	Aves	Passeriformes	Parulidae	Parkesia	noveboracensis	Especie	(J.F. Gmelin, 1789)	Northern Waterthrush	Válido
gbif.org/species/6093862	gbif.org/species/6093862	Parkesia motacilla	Animalia	Chordata	Aves	Passeriformes	Parulidae	Parkesia	motacilla	Especie	(Vieillot, 1809)	Louisiana Waterthrush	Válido
gbif.org/species/5230811	gbif.org/species/5230811	Vermivora chrysoptera	Animalia	Chordata	Aves	Passeriformes	Parulidae	Vermivora	chrysoptera	Especie	(Linnaeus, 1766)	Golden-winged Warbler	Válido
gbif.org/species/6093846	gbif.org/species/6093846	Vermivora cyanoptera	Animalia	Chordata	Aves	Passeriformes	Parulidae	Vermivora	cyanoptera	Especie	(Olson & Reveal, 2009)	Blue-winged Warbler	Válido
gbif.org/species/2489613	gbif.org/species/2489613	Mniotilta varia	Animalia	Chordata	Aves	Passeriformes	Parulidae	Mniotilta	varia	Especie	(Linnaeus, 1766)	Black-and-white Warbler	Válido
